gender,length,diameter,height,full_weight,no_shell_weight,core_weight,shell_weight,age,volume,length^1,length^2,diameter^1,diameter^2,height^1,height^2,full_weight^1,full_weight^2,no_shell_weight^1,no_shell_weight^2,core_weight^1,core_weight^2,shell_weight^1,shell_weight^2,age^1,age^2
3.0,-0.7867619367230314,-0.5869664950146317,-0.03132350244782289,-0.8646472047908964,-0.8670129950640348,-0.9112328848106925,-0.7482818894838368,0.01952014234707627,-0.06059204058246719,-0.2864522798639073,0.08205490863923028,-0.2842728559654786,0.08081105663876972,-0.02424180166388401,0.0005876649479110896,-0.5884238035988892,0.34624257264178415,-0.6418664935236186,0.41199259550830547,-0.7836856727104227,0.6141632336115878,-0.3528881724805624,0.12453006227667117,0.3299582362760653,0.10887243768641174
3.0,-0.2864522798639073,-0.2842728559654786,-0.02424180166388401,-0.5884238035988892,-0.6418664935236186,-0.7836856727104227,-0.3528881724805624,0.3299582362760653,-0.008268775080668955,0.08877996278043615,0.007881881791295628,-0.03202815675785098,0.0010258028253054754,-0.021409121350308463,0.00045835047699223364,-0.2969112842597228,0.08815631072075791,-0.39420534182916056,0.15539785152664531,-0.09128652130895726,0.008333228972690707,-0.2450535223887604,0.0600512288351387,0.01952014234707627,0.0003810359572501203
0.0,0.08877996278043615,-0.03202815675785098,-0.021409121350308463,-0.2969112842597228,-0.39420534182916056,-0.09128652130895726,-0.2450535223887604,0.01952014234707627,3.990376498882157e-05,-0.4532221654836155,0.20541033128565775,-0.5365175551731062,0.28785108700892703,-0.034156182761398445,0.0011666448208300522,-0.7229680432938891,0.5226827916241947,-0.8670129950640348,0.7517115336099081,-0.9157881423857022,0.8386679217342551,-0.38883305584449646,0.1511911453173693,0.01952014234707627,0.0003810359572501203
0.0,-0.4532221654836155,-0.5365175551731062,-0.034156182761398445,-0.7229680432938891,-0.8670129950640348,-0.9157881423857022,-0.38883305584449646,0.01952014234707627,-0.03478988686243417,-0.2030673370540532,0.041236343378224447,-0.0824770965993765,0.0068024714634628836,-0.025658141820671786,0.0006583402416897065,-0.3376822659854804,0.11402931276108873,-0.45949782727588134,0.21113825327125568,-0.43748609700968993,0.19139408507677183,0.006560661158777856,4.30422748402964e-05,0.6403963302050543,0.4101074597401009
3.0,-0.2030673370540532,-0.0824770965993765,-0.025658141820671786,-0.3376822659854804,-0.45949782727588134,-0.43748609700968993,0.006560661158777856,0.6403963302050543,-0.0018000611075787187,-1.4121490077969368,1.994164820221873,-1.2932516527959879,1.6724998374595543,-0.038405203231761775,0.001474959635272925,-1.1000996242571461,1.210219183290714,-1.1934754222976387,1.424383583628527,-1.2893192635364925,1.6623441633262834,-0.8920614229395729,0.7957735822969756,-0.9117941394398907,0.8313685527169309
1.0,-1.4121490077969368,-1.2932516527959879,-0.038405203231761775,-1.1000996242571461,-1.1934754222976387,-1.2893192635364925,-0.8920614229395729,-0.9117941394398907,-0.29379354141426056,-0.7033769939131773,0.4947391955663379,-0.6878643746976822,0.4731573979782334,-0.034156182761398445,0.0011666448208300522,-0.772912495907942,0.5973937263306445,-0.7747029294324642,0.6001646288712417,-0.856569793910577,0.7337118118400083,-0.7842267728477708,0.615011631251229,0.01952014234707627,0.0003810359572501203
0.0,-0.7033769939131773,-0.6878643746976822,-0.034156182761398445,-0.772912495907942,-0.7747029294324642,-0.856569793910577,-0.7842267728477708,0.01952014234707627,-0.06922276056078017,-1.3287640649870827,1.765613940400996,-1.141904833271412,1.303946648248611,-0.039821543388549555,0.0015857553178461347,-1.1714488422772218,1.3722923900726434,-1.184469562236022,1.4029681438635935,-1.2574324605114253,1.5811363927478173,-0.999896073031375,0.9997921568635647,-0.9117941394398907,0.8313685527169309
3.0,-1.3287640649870827,-1.141904833271412,-0.039821543388549555,-1.1714488422772218,-1.184469562236022,-1.2574324605114253,-0.999896073031375,-0.9117941394398907,-0.25309553481967306,-0.6199920511033232,0.3843901434313058,-0.8896601340637843,0.7914951541423907,-0.034156182761398445,0.0011666448208300522,-0.9156109319480934,0.8383433787028561,-0.8535042049716098,0.7284694279042198,-0.9658959757108082,0.9329550358943342,-0.8920614229395729,0.7957735822969756,-0.29091795158191275,0.08463325455261612
3.0,-0.6199920511033232,-0.8896601340637843,-0.034156182761398445,-0.9156109319480934,-0.8535042049716098,-0.9658959757108082,-0.8920614229395729,-0.29091795158191275,-0.07891656793143866,-1.4121490077969368,1.994164820221873,-1.2932516527959879,1.6724998374595543,-0.035572522918186224,0.0012654043867648841,-1.1918343331401005,1.4204690776515079,-1.1912239572822343,1.4190145164031462,-1.084332672661059,1.175777345000275,-1.1796204898510454,1.3915045000764203,0.3299582362760653,0.10887243768641174
3.0,-1.4121490077969368,-1.2932516527959879,-0.035572522918186224,-1.1918343331401005,-1.1912239572822343,-1.084332672661059,-1.1796204898510454,0.3299582362760653,-0.27212399898279244,-1.2036866507723014,1.4488615532474403,-1.3437005926375134,1.8055312826544048,-0.034156182761398445,0.0011666448208300522,-1.232605314865858,1.519315862235561,-1.2610193727597634,1.5901698584754271,-1.2027693696113095,1.446654156475187,-1.1077307231231772,1.2270673549509972,0.01952014234707627,0.0003810359572501203
1.0,-1.2036866507723014,-1.3437005926375134,-0.034156182761398445,-1.232605314865858,-1.2610193727597634,-1.2027693696113095,-1.1077307231231772,0.01952014234707627,-0.23140561394447845,0.33893479120999753,0.11487679269256462,0.3211144221328271,0.10311447210169948,-0.018576441036732907,0.00034508416159121437,0.22291873274368573,0.04969276140805078,0.3037488129461298,0.09226334136618296,0.3004656301418716,0.09027959489655199,0.22222996134238227,0.049386155718236714,0.6403963302050543,0.4101074597401009
0.0,0.33893479120999753,0.3211144221328271,-0.018576441036732907,0.22291873274368573,0.3037488129461298,0.3004656301418716,0.22222996134238227,0.6403963302050543,-0.008468901563529982,0.2138573769952173,0.0457349776952745,0.06886972292519951,0.00474303873579375,-0.02424180166388401,0.0005876649479110896,-0.13586590644298063,0.018459544533572767,-0.18932202542738183,0.035842829311926214,0.26402356954179446,0.06970844527359077,-0.28099840575269425,0.0789601040355558,-0.29091795158191275,0.08463325455261612
0.0,0.2138573769952173,0.06886972292519951,-0.02424180166388401,-0.13586590644298063,-0.18932202542738183,0.26402356954179446,-0.28099840575269425,-0.29091795158191275,-0.0014955676913696156,0.755859505259268,0.5713235916907854,0.7247059408650307,0.5251987007250694,-0.015743760723157352,0.0002478660017080321,0.6754766298995943,0.45626867754051353,0.6887493305802418,0.4743756403747312,1.093080448193549,1.1948248662230099,0.4738441448899203,0.2245282736464598,0.01952014234707627,0.0003810359572501203
0.0,0.755859505259268,0.7247059408650307,-0.015743760723157352,0.6754766298995943,0.6887493305802418,1.093080448193549,0.4738441448899203,0.01952014234707627,-0.03612434575341814,0.29724231980507143,0.08835299668310036,0.3211144221328271,0.10311447210169948,-0.02282546150709623,0.0005210016930119318,0.20049469279451906,0.04019812183876857,0.1011169615597552,0.010224639915077011,0.06359223624137038,0.004043972510178261,0.43789926152598624,0.1917557632450041,0.3299582362760653,0.10887243768641174
0.0,0.29724231980507143,0.3211144221328271,-0.02282546150709623,0.20049469279451906,0.1011169615597552,0.06359223624137038,0.43789926152598624,0.3299582362760653,-0.009125961452572013,0.46401220542477867,0.215307326783167,0.4220123018158782,0.17809438288393586,-0.010078400096006251,0.00010157414849517881,0.3370774815758069,0.11362122858548845,0.15515212192945516,0.02407218093921252,0.8288755088429901,0.6870346091597258,0.33006461143418403,0.10894264772119888,0.3299582362760653,0.10887243768641174
0.0,0.46401220542477867,0.4220123018158782,-0.010078400096006251,0.3370774815758069,0.15515212192945516,0.8288755088429901,0.33006461143418403,0.3299582362760653,-0.008266748397572117,0.5473971482346328,0.29964363789540854,0.37156336197435264,0.1380593319616838,-0.02282546150709623,0.0005210016930119318,0.20559106551023887,0.04226768621763533,-0.018210684256665534,0.0003316290210959659,0.4826759331422574,0.23297605643474892,0.2941197280702504,0.08650641444011803,0.6403963302050543,0.4101074597401009
3.0,0.5473971482346328,0.37156336197435264,-0.02282546150709623,0.20559106551023887,-0.018210684256665534,0.4826759331422574,0.2941197280702504,0.6403963302050543,-0.019446595956667867,0.672474562449414,0.45222203714153075,0.6742570010235052,0.45462250342921107,-0.011494740252794029,0.00013212905347920333,0.2168030854848221,0.04700357787573908,0.152900656914051,0.02337861088474833,0.346018205891968,0.11972859880869638,0.4019543781620522,0.16156732212364208,1.5717106119920212,2.4702742478483337
3.0,0.672474562449414,0.6742570010235052,-0.011494740252794029,0.2168030854848221,0.152900656914051,0.346018205891968,0.4019543781620522,1.5717106119920212,-0.021831777514471882,0.4223197340198516,0.1783539577425982,0.16976760260825055,0.02882103889535288,-0.02282546150709623,0.0005210016930119318,0.0679890021858072,0.0046225044182216955,0.14839772688324268,0.02202188534411349,0.41890232709212233,0.17547915964319544,-0.28099840575269425,0.0789601040355558,0.3299582362760653,0.10887243768641174
3.0,0.4223197340198516,0.16976760260825055,-0.02282546150709623,0.0679890021858072,0.14839772688324268,0.41890232709212233,-0.28099840575269425,0.3299582362760653,-0.006854951206209752,0.46401220542477867,0.215307326783167,0.6238080611819797,0.38913649719562055,-0.015743760723157352,0.0002478660017080321,0.3411545797483827,0.11638644728329561,0.15064919189864684,0.02269517901971532,0.5555600543424114,0.3086469739809431,0.6535685617095907,0.427151864855143,0.01952014234707627,0.0003810359572501203
3.0,0.46401220542477867,0.6238080611819797,-0.015743760723157352,0.3411545797483827,0.15064919189864684,0.5555600543424114,0.6535685617095907,0.01952014234707627,-0.019088749422448988,1.2978616335233197,1.6844448197718198,1.3805421588048625,1.9058966522375902,-0.015743760723157352,0.0002478660017080321,1.6488838186020554,2.7188178472476956,1.105270358430012,1.2216225652240074,0.906314887618154,0.8214066755183071,1.5881355291718755,2.522174459018033,1.5717106119920212,2.4702742478483337
0.0,1.2978616335233197,1.3805421588048625,-0.015743760723157352,1.6488838186020554,1.105270358430012,0.906314887618154,1.5881355291718755,1.5717106119920212,-0.13111511969660805,1.1727842193085385,1.375422825059138,1.1787463994387604,1.3894430741898416,-0.015743760723157352,0.0002478660017080321,1.0352805436294048,1.071805804017596,0.8621121367663622,0.7432373363598629,1.607824554169638,2.5850997969907956,0.7973480951653265,0.6357639848637745,1.8821487059210102,3.5424837512001335
3.0,1.1727842193085385,1.1787463994387604,-0.015743760723157352,1.0352805436294048,0.8621121367663622,1.607824554169638,0.7973480951653265,1.8821487059210102,-0.09116656312182238,1.2978616335233197,1.6844448197718198,1.3805421588048625,1.9058966522375902,-0.012911080409581806,0.0001666959973426871,1.7783316855813354,3.1624635839425532,1.7176688426199445,2.9503862529073395,1.8128111450450721,3.2862842475996255,1.5521906458079415,2.4092958009336747,1.8821487059210102,3.5424837512001335
0.0,1.2978616335233197,1.3805421588048625,-0.012911080409581806,1.7783316855813354,1.7176688426199445,1.8128111450450721,1.5521906458079415,1.8821487059210102,-0.10044227059300684,1.4229390477380999,2.0247555335778107,1.3805421588048625,1.9058966522375902,-0.0058293796256429185,3.3981666819860775e-05,1.7783316855813354,3.1624635839425532,1.2291009342772408,1.510689106641186,1.8128111450450721,3.2862842475996255,1.7319150626276114,2.9995297841564033,0.9508344241340433,0.9040861021183177
0.0,1.4229390477380999,1.3805421588048625,-0.0058293796256429185,1.7783316855813354,1.2291009342772408,1.8128111450450721,1.7319150626276114,0.9508344241340433,-0.05263398753289441,-0.4949146368885421,0.24494049780651747,-0.5365175551731062,0.28785108700892703,-0.03273984260461067,0.0010718972937746802,-0.7148138469487375,0.5109588357896532,-0.5990886582309395,0.3589072204209474,-0.5194807333598636,0.26986023233210166,-0.8201716562117048,0.6726815456530509,-0.6013560455109017,0.3616290934725097
3.0,-0.4949146368885421,-0.5365175551731062,-0.03273984260461067,-0.7148138469487375,-0.5990886582309395,-0.5194807333598636,-0.8201716562117048,-0.6013560455109017,-0.03641492598045883,0.1304724341853632,0.01702305608225393,0.6742570010235052,0.45462250342921107,-0.018576441036732907,0.00034508416159121437,0.7886161041885716,0.6219153597855601,0.7675506061193873,0.5891339329542389,1.1522987966686742,1.3277925168040745,0.7254583284374587,0.5262897862992717,1.8821487059210102,3.5424837512001335
0.0,0.1304724341853632,0.6742570010235052,-0.018576441036732907,0.7886161041885716,0.7675506061193873,1.1522987966686742,0.7254583284374587,1.8821487059210102,-0.006845345175367236,-0.6199920511033232,0.3843901434313058,-0.5365175551731062,0.28785108700892703,-0.03273984260461067,0.0010718972937746802,-0.6271562362383589,0.39332494465266427,-0.5540593579228563,0.3069817721018878,-0.5878095969850081,0.34552012230767765,-0.6763921227559688,0.4575063037263256,-0.6013560455109017,0.3616290934725097
0.0,-0.6199920511033232,-0.5365175551731062,-0.03273984260461067,-0.6271562362383589,-0.5540593579228563,-0.5878095969850081,-0.6763921227559688,-0.6013560455109017,-0.04561789643429931,0.4223197340198516,0.1783539577425982,0.37156336197435264,0.1380593319616838,-0.02424180166388401,0.0005876649479110896,0.10774070936842071,0.0116080604552105,0.09436256651354272,0.008904293959022773,0.2048052210666691,0.0419451785761672,0.15034019461451412,0.02260217411672998,0.3299582362760653,0.10887243768641174
0.0,0.4223197340198516,0.37156336197435264,-0.02424180166388401,0.10774070936842071,0.09436256651354272,0.2048052210666691,0.15034019461451412,0.3299582362760653,-0.01593410821357509,-1.4121490077969368,1.994164820221873,-1.1923537731129374,1.4217075202566583,-0.036988863074973996,0.0013681759915791748,-1.0246733080644947,1.049955388259835,-1.0178611510961137,1.0360413229107057,-0.8656803090605962,0.7494023974952494,-1.071785839759243,1.1487248863084258,-0.29091795158191275,0.08463325455261612
3.0,-1.4121490077969368,-1.1923537731129374,-0.036988863074973996,-1.0246733080644947,-1.0178611510961137,-0.8656803090605962,-1.071785839759243,-0.29091795158191275,-0.26088268014364013,-0.6199920511033232,0.3843901434313058,-0.7383133145392077,0.545106550425871,-0.03273984260461067,0.0010718972937746802,-0.8259147721514268,0.6821352108579433,-0.7814573244786767,0.6106755499813717,-0.8201277333104998,0.6726094989450183,-0.8920614229395729,0.7957735822969756,-0.29091795158191275,0.08463325455261612
0.0,-0.6199920511033232,-0.7383133145392077,-0.03273984260461067,-0.8259147721514268,-0.7814573244786767,-0.8201277333104998,-0.8920614229395729,-0.29091795158191275,-0.06277576566501529,0.2138573769952173,0.0457349776952745,0.16976760260825055,0.02882103889535288,-0.02424180166388401,0.0005876649479110896,0.04352641315035266,0.001894548641735193,0.008806895928184446,7.756141588987177e-05,0.13647635744152467,0.018625796140506808,0.22222996134238227,0.049386155718236714,1.2612725180630322,1.5908083648210618
0.0,0.2138573769952173,0.16976760260825055,-0.02424180166388401,0.04352641315035266,0.008806895928184446,0.13647635744152467,0.22222996134238227,1.2612725180630322,-0.003686655481073145,-1.9124586646560608,3.657498144018043,-1.898638930894294,3.6048297899074275,-0.041237883545337334,0.0017005630392988036,-1.4354409489515019,2.0604907179267884,-1.3825984835915883,1.9115785668297596,-1.398645445336724,1.9562090817611633,-1.4420181384077637,2.0794163114969924,-1.2222322333688798,1.4938516322858797
1.0,-1.9124586646560608,-1.898638930894294,-0.041237883545337334,-1.4354409489515019,-1.3825984835915883,-1.398645445336724,-1.4420181384077637,-1.2222322333688798,-0.6238637344773824,-1.1203017079624473,1.2550759168635766,-1.141904833271412,1.303946648248611,-0.035572522918186224,0.0012654043867648841,-1.2784726693073352,1.6344923661658228,-1.2272473975287008,1.506136174740969,-1.2392114302113868,1.5356449687665508,-1.1796204898510454,1.3915045000764203,-0.9117941394398907,0.8313685527169309
1.0,-1.9124586646560608,-1.898638930894294,-0.041237883545337334,-1.4354409489515019,-1.3825984835915883,-1.398645445336724,-1.4420181384077637,-1.2222322333688798,-0.6238637344773824,-0.4532221654836155,0.20541033128565775,-0.3851707356485296,0.14835649560002948,-0.02849082213424734,0.0008117269458853182,-0.5109589383199499,0.26107903664905036,-0.30189527619759005,0.09114075779041918,0.41890232709212233,0.17547915964319544,-0.7123370061199027,0.5074240102878663,-0.29091795158191275,0.08463325455261612
1.0,-1.1203017079624473,-1.141904833271412,-0.035572522918186224,-1.2784726693073352,-1.2272473975287008,-1.2392114302113868,-1.1796204898510454,-0.9117941394398907,-0.19061987762380755,-0.5366071082934691,0.28794718867107894,-0.3347217958070041,0.11203868058826576,-0.02849082213424734,0.0008117269458853182,-0.7535462795882071,0.5678319954812283,-0.8219836947559517,0.6756571944446456,-0.6470279454601334,0.4186451622063614,-0.6404472393920347,0.41017266644487826,-0.9117941394398907,0.8313685527169309
3.0,-0.4532221654836155,-0.3851707356485296,-0.02849082213424734,-0.5109589383199499,-0.30189527619759005,0.41890232709212233,-0.7123370061199027,-0.29091795158191275,-0.02083329748524651,-1.6623038362264986,2.7632540439333337,-1.6463942316866664,2.710613966131129,-0.041237883545337334,0.0017005630392988036,-1.3640917309314262,1.8607462503954946,-1.2812825578984008,1.6416849931746689,-1.398645445336724,1.9562090817611633,-1.3952897900346493,1.9468335981749356,-1.2222322333688798,1.4938516322858797
0.0,-0.5366071082934691,-0.3347217958070041,-0.02849082213424734,-0.7535462795882071,-0.8219836947559517,-0.6470279454601334,-0.6404472393920347,-0.9117941394398907,-0.02143551909044307,0.005395019970582049,2.910624048297913e-05,0.16976760260825055,0.02882103889535288,-0.01716010087994513,0.0002944690622098937,0.010909627769746603,0.00011901997807442624,-0.024965079302878026,0.0006232551845989887,0.295910372566862,0.08756294859265906,0.04250554452271192,0.0018067213151722454,-0.29091795158191275,0.08463325455261612
1.0,-1.6623038362264986,-1.6463942316866664,-0.041237883545337334,-1.3640917309314262,-1.2812825578984008,-1.398645445336724,-1.3952897900346493,-1.2222322333688798,-0.4889842766544836,-0.036297451434345,0.0013175049806286338,0.018420783083673984,0.00033932524941576963,-0.02849082213424734,0.0008117269458853182,-0.47936142748248783,0.22978737815804845,-0.5473049628766438,0.2995427223894044,-0.6379174303101142,0.40693864789345935,-0.3528881724805624,0.12453006227667117,-0.6013560455109017,0.3616290934725097
0.0,0.005395019970582049,0.16976760260825055,-0.01716010087994513,0.010909627769746603,-0.024965079302878026,0.295910372566862,0.04250554452271192,-0.29091795158191275,-6.58349209346885e-05,-1.0369167651525932,1.0751963778545182,-0.8896601340637843,0.7914951541423907,-0.035572522918186224,0.0012654043867648841,-1.0746177606785479,1.1548033315657769,-1.020112616111518,1.040629749549885,-1.1025537029610974,1.2156246679132279,-0.999896073031375,0.9997921568635647,-0.9117941394398907,0.8313685527169309
1.0,-0.036297451434345,0.018420783083673984,-0.02849082213424734,-0.47936142748248783,-0.5473049628766438,-0.6379174303101142,-0.3528881724805624,-0.6013560455109017,3.990376498882157e-05,-0.32814475126883436,0.10767897778528517,-0.4860686153315807,0.23626269881036016,-0.025658141820671786,0.0006583402416897065,-0.5884238035988892,0.34624257264178415,-0.45274343222966884,0.20497661542710074,-0.7745751575604033,0.5999666747097235,-0.5685574726641666,0.32325759972226453,0.01952014234707627,0.0003810359572501203
3.0,-1.0369167651525932,-0.8896601340637843,-0.035572522918186224,-1.0746177606785479,-1.020112616111518,-1.1025537029610974,-0.999896073031375,-0.9117941394398907,-0.1374584060603674,-0.4532221654836155,0.20541033128565775,-0.4860686153315807,0.23626269881036016,-0.02849082213424734,0.0008117269458853182,-0.7188909451213134,0.5168041909774151,-0.6733870037392768,0.45345005680496087,-0.6880252636352202,0.47337876340031426,-0.6404472393920347,0.41017266644487826,0.01952014234707627,0.0003810359572501203
3.0,-0.32814475126883436,-0.4860686153315807,-0.025658141820671786,-0.5884238035988892,-0.45274343222966884,-0.7745751575604033,-0.5685574726641666,0.01952014234707627,-0.017142606368543496,-0.9952242937476663,0.9904713948655411,-0.9905580137468353,0.9812051785980755,-0.034156182761398445,0.0011666448208300522,-0.9074567356029418,0.8234777269911474,-0.8422468798945891,0.7093798066921705,-0.8155724757354902,0.6651584631773167,-0.9280063063035069,0.8611957045390782,-0.9117941394398907,0.8313685527169309
0.0,-0.4532221654836155,-0.4860686153315807,-0.02849082213424734,-0.7188909451213134,-0.6733870037392768,-0.6880252636352202,-0.6404472393920347,0.01952014234707627,-0.026290709870245902,-0.2030673370540532,0.041236343378224447,-0.0824770965993765,0.0068024714634628836,-0.02282546150709623,0.0005210016930119318,-0.343797913244344,0.11819700515116548,-0.46625222232209385,0.21739113482029124,-0.05028920313387072,0.0025290039518397122,-0.1372188722969582,0.018829018914448922,-0.6013560455109017,0.3616290934725097
3.0,-0.9952242937476663,-0.9905580137468353,-0.034156182761398445,-0.9074567356029418,-0.8422468798945891,-0.8155724757354902,-0.9280063063035069,-0.9117941394398907,-0.14104536614614074,-0.6616845225082503,0.43782640732697115,-0.5869664950146317,0.34452966626976167,-0.02849082213424734,0.0008117269458853182,-0.7902401631413889,0.624479515441729,-0.7566912093092308,0.5725815862458662,-0.779130415135413,0.6070442037890811,-0.7482818894838368,0.559925786129501,-0.6013560455109017,0.3616290934725097
0.0,-0.2030673370540532,-0.0824770965993765,-0.02282546150709623,-0.343797913244344,-0.46625222232209385,-0.05028920313387072,-0.1372188722969582,-0.6013560455109017,-0.0016013328560042738,-0.4532221654836155,0.20541033128565775,-0.23382391612395306,0.05467362375154144,-0.02424180166388401,0.0005876649479110896,-0.49057344745707104,0.24066230734991564,-0.37619362170592724,0.14152164101222228,-0.5559227939599407,0.3090501528442267,-0.49666770593629844,0.24667881012002543,-0.6013560455109017,0.3616290934725097
3.0,-0.6616845225082503,-0.5869664950146317,-0.02849082213424734,-0.7902401631413889,-0.7566912093092308,-0.779130415135413,-0.7482818894838368,-0.6013560455109017,-0.04635086876781398,-1.9124586646560608,3.657498144018043,-1.898638930894294,3.6048297899074275,-0.041237883545337334,0.0017005630392988036,-1.4354409489515019,2.0604907179267884,-1.3825984835915883,1.9115785668297596,-1.398645445336724,1.9562090817611633,-1.4420181384077637,2.0794163114969924,-1.2222322333688798,1.4938516322858797
3.0,-0.4532221654836155,-0.23382391612395306,-0.02424180166388401,-0.49057344745707104,-0.37619362170592724,-0.5559227939599407,-0.49666770593629844,-0.6013560455109017,-0.010761023365511584,-0.16137486564912615,0.026041847263273514,-0.0824770965993765,0.0068024714634628836,-0.027074481977459566,0.0007330275743477828,-0.5038240165179424,0.25383863962027187,-0.5135329876455813,0.2637161294001968,-0.4648176424597478,0.21605544074183797,-0.4607228225723646,0.21226551923904652,-0.9117941394398907,0.8313685527169309
